id,job_number,file_path,file_name,file_type,file_size,created_date,modified_date,file_hash,is_directory,parent_path,scan_date
9341,11111,4. Drafting\Fabs\Sub Assemblies\Suction Fitting\Suction Fitting.iam.dwf,Suction Fitting.iam.dwf,.dwf,324132,2022-12-06T17:41:56.395239,2022-12-06T17:41:56.395239,45969a5bbd44409d84495494e98656b0,0,4. Drafting\Fabs\Sub Assemblies\Suction Fitting,2025-10-17T16:15:18.213055
9343,11111,4. Drafting\Fabs\Sub Assemblies\Suction Fitting #2\Suction Fitting #2.iam.dwf,Suction Fitting #2.iam.dwf,.dwf,273498,2022-12-06T17:41:55.426655,2022-12-06T17:41:55.426655,be8d061927a4c404d5a1a55842563293,0,4. Drafting\Fabs\Sub Assemblies\Suction Fitting #2,2025-10-17T16:15:19.101771
9345,11111,4. Drafting\Package\1015724-10 TUBE BENDS.dwg,1015724-10 TUBE BENDS.dwg,.dwg,301723,2022-12-12T11:19:25,2022-12-12T12:19:51,21e4215daeb7386f0e315a69abda1b5e,0,4. Drafting\Package,2025-10-17T16:15:19.798184
9347,11111,4. Drafting\Package\1015725-10in BundleAssy_REVA.dwg,1015725-10in BundleAssy_REVA.dwg,.dwg,341140,2022-12-12T11:22:15,2022-12-12T12:19:55,9eaaad4ae1739e8aa1e896226ddf56bd,0,4. Drafting\Package,2025-10-17T16:15:20.422248
9349,11111,4. Drafting\Package\1060694 HW D-PMP.iam.dwf,1060694 HW D-PMP.iam.dwf,.dwf,4807019,2022-12-09T08:17:46.607082,2023-02-08T12:26:03.872360,f39b7266d72c824b657a8a7f8f0562e3,0,4. Drafting\Package,2025-10-17T16:15:22.608565
9351,11111,4. Drafting\Package\1060694 HW D-PMP.idw.dwf,1060694 HW D-PMP.idw.dwf,.dwf,563846,2022-12-09T08:17:48.359011,2022-12-09T14:24:57.118430,01bae2004920a1a992be415c14aedda1,0,4. Drafting\Package,2025-10-17T16:15:23.285067
9353,11111,4. Drafting\Package\1060695 HW D-PMP 1PC FRM.idw.dwf,1060695 HW D-PMP 1PC FRM.idw.dwf,.dwf,293338,2022-12-09T08:20:08.890485,2022-12-09T08:20:08.925721,b454e3ea699bfd65df83ab5c4fd817e7,0,4. Drafting\Package,2025-10-17T16:15:24.057356
9355,11111,4. Drafting\Package\1060696 STM NST TW RH.iam.dwf,1060696 STM NST TW RH.iam.dwf,.dwf,5041057,2022-12-09T08:15:17.055939,2023-02-08T12:22:49.306587,474374d065c876440ac1b16847d9a559,0,4. Drafting\Package,2025-10-17T16:15:27.043989
9357,11111,4. Drafting\Package\1060696 STM NST TW RH.idw.dwf,1060696 STM NST TW RH.idw.dwf,.dwf,411486,2022-12-09T08:20:54.624704,2022-12-09T14:37:04.783350,bf5d83245457e4142cf58485eb5bae02,0,4. Drafting\Package,2025-10-17T16:15:27.891596
9359,11111,4. Drafting\Package\1060697 15-125 CON NST RH.iam.dwf,1060697 15-125 CON NST RH.iam.dwf,.dwf,1037904,2022-12-09T08:58:53.095248,2023-02-08T12:26:06.882019,f8b4d07367a11d42e962cb096b8f3717,0,4. Drafting\Package,2025-10-17T16:15:28.892564
9361,11111,4. Drafting\Package\1060697 15-125 CON NST RH.idw.dwf,1060697 15-125 CON NST RH.idw.dwf,.dwf,301908,2022-12-09T08:58:53.981612,2022-12-09T10:37:14.432797,6d0f4f17a091a230888750bdc50ad999,0,4. Drafting\Package,2025-10-17T16:15:29.664500
9363,11111,4. Drafting\Package\plot.log,plot.log,.log,185,2022-12-12T12:18:49.746227,2022-12-12T12:18:49.761482,ab099dc8636713bc3832861c266f3ea5,0,4. Drafting\Package,2025-10-17T16:15:30.235495
9365,11111,4. Drafting\Package\TRANS PACKAGE 12.12.22.dwg,TRANS PACKAGE 12.12.22.dwg,.dwg,111202,2022-12-12T12:17:12,2022-12-12T12:18:54,b0e0786b3e86395315bc2097cc8b3cf0,0,4. Drafting\Package,2025-10-17T16:15:30.689005
9367,11111,4. Drafting\Package\TRANS PACKAGE 12.9.22.dwg,TRANS PACKAGE 12.9.22.dwg,.dwg,100144,2022-12-09T13:35:29,2022-12-09T13:35:43,98cab68652ccc7ec1fc53372b1fd2a30,0,4. Drafting\Package,2025-10-17T16:15:31.176948
9369,11111,4. Drafting\Package\VND2020S.idw.dwf,VND2020S.idw.dwf,.dwf,257260,2022-12-09T07:50:36.545704,2022-12-09T07:50:36.594747,3ad9cf6fa710b3d99f75f3ae8c5b6457,0,4. Drafting\Package,2025-10-17T16:15:31.881072
9371,11111,4. Drafting\Package\VND3020S.idw.dwf,VND3020S.idw.dwf,.dwf,257636,2022-12-09T07:48:31.669444,2022-12-09T07:48:31.766145,bd3a7c3ab1fd4d2e2a1b9b4d6303de50,0,4. Drafting\Package,2025-10-17T16:15:32.547315
9373,11111,4. Drafting\PP-Print Packages\0-Drafting-Print Package\35371-07 Print Package.pdf,35371-07 Print Package.pdf,.pdf,478812,2025-10-17T14:36:45.544957,2025-10-17T14:36:45.544957,0fe4f0e890b649b4e33b3a52d3a366df,0,4. Drafting\PP-Print Packages\0-Drafting-Print Package,2025-10-17T16:15:33.946059
9375,11111,"4. Drafting\Shippers\Able Linen- 34107-Orlando, FL-Shipper Rev A.pdf","Able Linen- 34107-Orlando, FL-Shipper Rev A.pdf",.pdf,703004,2024-04-01T13:00:28.338146,2024-04-01T13:00:33.846999,1e7fc41d08e437c4fb62cf7e72641bec,0,4. Drafting\Shippers,2025-10-17T16:15:36.304942
9377,11111,"4. Drafting\Shippers\Able Linen- 34107-Orlando, FL-Shipper Rev A.xlsx","Able Linen- 34107-Orlando, FL-Shipper Rev A.xlsx",.xlsx,31028,2022-08-08T08:55:38.432393,2024-04-01T13:47:06.152460,f0376b9c8abf9ebce825f316e3e60352,0,4. Drafting\Shippers,2025-10-17T16:15:36.917134
9379,11111,4. Drafting\Shippers\Scan of Sent Shipment\0869_001.pdf,0869_001.pdf,.pdf,881541,2024-04-04T09:30:00,2024-04-04T10:11:17.618663,2ca16ec078513834d606381230124ac3,0,4. Drafting\Shippers\Scan of Sent Shipment,2025-10-17T16:15:38.234071
9381,11111,"4. Drafting\Shippers\Void Shippers\Able Linen- 34107-Orlando, FL-Shipper.pdf","Able Linen- 34107-Orlando, FL-Shipper.pdf",.pdf,100901,2023-03-02T15:11:00,2023-03-02T15:11:51.836216,9e69ca67d057e26af86c2426ed1095e0,0,4. Drafting\Shippers\Void Shippers,2025-10-17T16:15:38.913432
9383,11111,4. Drafting\Submittal\Drawings\21-2329revB LAYOUT-Layout1.pdf,21-2329revB LAYOUT-Layout1.pdf,.pdf,330922,2024-04-01T14:52:19.965731,2024-04-01T14:52:22.654866,9ea2a811e5cfb588fef60e69368141d5,0,4. Drafting\Submittal\Drawings,2025-10-17T16:15:39.878658
9385,11111,4. Drafting\Submittal\Drawings\21-2330revA TWT OUTLINE-Model.pdf,21-2330revA TWT OUTLINE-Model.pdf,.pdf,146090,2024-04-01T14:54:02.615676,2024-04-01T14:54:03.561511,ae22bf330d22f42c73401033683ece30,0,4. Drafting\Submittal\Drawings,2025-10-17T16:15:40.479917
9387,11111,4. Drafting\Submittal\Drawings\42-2364revC FLOW-Model.pdf,42-2364revC FLOW-Model.pdf,.pdf,489278,2024-04-01T14:55:26.258729,2024-04-01T14:55:27.996579,279fa4fc44313f13bc49ee83d3ce6f3f,0,4. Drafting\Submittal\Drawings,2025-10-17T16:15:41.286589
9389,11111,4. Drafting\Submittal\Drawings\42-2365revA HWTWIRING.pdf,42-2365revA HWTWIRING.pdf,.pdf,1563863,2024-04-01T14:59:21.984099,2024-04-01T14:59:25.751068,12ebd21b307d45cebba3ddf5da4091e8,0,4. Drafting\Submittal\Drawings,2025-10-17T16:15:42.692022
9391,11111,4. Drafting\Systems\21-2329revB LAYOUT-Layout1.pdf,21-2329revB LAYOUT-Layout1.pdf,.pdf,330922,2023-02-20T14:39:01.004304,2024-04-01T14:52:22.654866,9ea2a811e5cfb588fef60e69368141d5,0,4. Drafting\Systems,2025-10-17T16:15:44.847700
9393,11111,4. Drafting\Systems\21-2329revB LAYOUT.dwg,21-2329revB LAYOUT.dwg,.dwg,7700685,2023-02-08T17:20:24,2023-02-09T07:49:10,435fea0742b101624f6241ad18ab585a,0,4. Drafting\Systems,2025-10-17T16:15:47.959681
9395,11111,4. Drafting\Systems\21-2329revB LAYOUT.pdf,21-2329revB LAYOUT.pdf,.pdf,310982,2023-02-08T17:10:31.996510,2023-02-08T17:10:32.720687,36259af4a9d22dae2ac3569019f8f70b,0,4. Drafting\Systems,2025-10-17T16:15:48.714396
9397,11111,4. Drafting\Systems\21-2330revA TWT OUTLINE-Model.pdf,21-2330revA TWT OUTLINE-Model.pdf,.pdf,146090,2023-02-20T14:39:01.114962,2024-04-01T14:54:03.561511,ae22bf330d22f42c73401033683ece30,0,4. Drafting\Systems,2025-10-17T16:15:49.489578
9399,11111,4. Drafting\Systems\21-2330revA TWT OUTLINE.dwg,21-2330revA TWT OUTLINE.dwg,.dwg,3147842,2023-02-08T15:51:05,2023-02-09T07:49:03,5e090eb54ead92cfd810b168ca8f5e86,0,4. Drafting\Systems,2025-10-17T16:15:51.250339
9401,11111,4. Drafting\Systems\21-2330revA TWT OUTLINE.pdf,21-2330revA TWT OUTLINE.pdf,.pdf,126034,2023-02-08T17:12:34.119123,2023-02-08T17:12:34.696406,f07231a00ec2ba5264aa9136309ac3c7,0,4. Drafting\Systems,2025-10-17T16:15:51.923540
9403,11111,4. Drafting\Systems\34107 ABLE LINEN TRUCK LAYOUT.dwg,34107 ABLE LINEN TRUCK LAYOUT.dwg,.dwg,14699246,2023-02-22T11:03:17,2023-02-22T11:03:17,00d2a18e3781e9786d89828744aab452,0,4. Drafting\Systems,2025-10-17T16:15:57.300658
9405,11111,4. Drafting\Systems\34107 ABLE LINEN TRUCK LAYOUT.pdf,34107 ABLE LINEN TRUCK LAYOUT.pdf,.pdf,266943,2023-03-02T15:23:04.569150,2023-03-03T09:35:15.837138,91744d630b0d856764a800d0a82bd70b,0,4. Drafting\Systems,2025-10-17T16:15:58.096195
9407,11111,4. Drafting\Systems\42-2364revC FLOW-Model.pdf,42-2364revC FLOW-Model.pdf,.pdf,489278,2023-02-20T14:39:01.162439,2024-04-01T14:55:27.996579,279fa4fc44313f13bc49ee83d3ce6f3f,0,4. Drafting\Systems,2025-10-17T16:15:59.008105
9409,11111,4. Drafting\Systems\42-2364revC FLOW.dwg,42-2364revC FLOW.dwg,.dwg,244442,2023-03-02T14:54:56,2023-03-02T14:55:14,1aeffeab6410330067c549655027aafa,0,4. Drafting\Systems,2025-10-17T16:15:59.658282
9411,11111,4. Drafting\Systems\42-2364revC FLOW.dwl,42-2364revC FLOW.dwl,.dwl,61,2025-02-10T14:44:00.514108,2025-02-10T14:44:00.634530,45b166594bfc19ea854875e3853c21e4,0,4. Drafting\Systems,2025-10-17T16:16:00.267525
9413,11111,4. Drafting\Systems\42-2364revC FLOW.dwl2,42-2364revC FLOW.dwl2,.dwl2,211,2025-02-10T14:44:00.274105,2025-02-10T14:44:00.720225,2f5fa9d6961757f1e4591344e5e1011b,0,4. Drafting\Systems,2025-10-17T16:16:00.854209
9415,11111,4. Drafting\Systems\42-2364revC FLOW.pdf,42-2364revC FLOW.pdf,.pdf,539661,2023-02-08T17:09:05.470492,2023-02-08T17:09:06.219369,0345d1e4e04fc88e211e7b47e50ce370,0,4. Drafting\Systems,2025-10-17T16:16:02.135260
9417,11111,4. Drafting\Systems\42-2365revA HWTWIRING.dwg,42-2365revA HWTWIRING.dwg,.dwg,912424,2023-06-12T09:17:25,2023-06-23T08:46:07,a4d5e28c22738e552a6a9d3d841d9120,0,4. Drafting\Systems,2025-10-17T16:16:03.105809
9419,11111,4. Drafting\Systems\42-2365revA HWTWIRING.pdf,42-2365revA HWTWIRING.pdf,.pdf,1563863,2024-04-01T14:59:25.751068,2024-04-01T14:59:25.751068,12ebd21b307d45cebba3ddf5da4091e8,0,4. Drafting\Systems,2025-10-17T16:16:04.440374
9421,11111,4. Drafting\Systems\plot.log,plot.log,.log,17080,2022-08-19T15:47:11.467011,2024-07-25T14:05:08.374598,2862ba045f1cf5485ecc4a7a17768c87,0,4. Drafting\Systems,2025-10-17T16:16:05.037509
9423,11111,4. Drafting\Systems\Tank Shell Assembly.iam.dwf,Tank Shell Assembly.iam.dwf,.dwf,278203,2022-08-19T07:50:15.811456,2022-08-19T07:50:15.811456,880df0ba5a0241e46a14316862057e8d,0,4. Drafting\Systems,2025-10-17T16:16:05.879776
9425,11111,4. Drafting\Systems\Trans Shop.dwg,Trans Shop.dwg,.dwg,147768,2022-12-13T12:04:01,2022-12-13T12:06:52,1117111a0f214599d95793b43189e58c,0,4. Drafting\Systems,2025-10-17T16:16:06.499072
9427,11111,4. Drafting\Systems\Heater External Support\1057412 HTR MTG TABS.iam.dwf,1057412 HTR MTG TABS.iam.dwf,.dwf,117242,2022-08-19T07:50:03.367482,2022-08-19T07:50:03.367482,22521668f78af931f85e14b82e9fcda2,0,4. Drafting\Systems\Heater External Support,2025-10-17T16:16:07.870013
9429,11111,"4. Drafting\Systems\Heater External Support\920-09-023, SS304, 4 x 2 x 1_4 - RANDOM (1).ipt.dwf","920-09-023, SS304, 4 x 2 x 1_4 - RANDOM (1).ipt.dwf",.dwf,116544,2022-08-19T07:50:03.954433,2022-08-19T07:50:03.954433,5b5efc4718d1cf6aa124a9d87a50c63e,0,4. Drafting\Systems\Heater External Support,2025-10-17T16:16:08.586768
9431,11111,"4. Drafting\Systems\Heater External Support\920-09-023, SS304, 4 x 2 x 1_4 - RANDOM.ipt.dwf","920-09-023, SS304, 4 x 2 x 1_4 - RANDOM.ipt.dwf",.dwf,116549,2022-08-19T07:50:04.495375,2022-08-19T07:50:04.495375,6dceacf61884524112adee905a70c759,0,4. Drafting\Systems\Heater External Support,2025-10-17T16:16:09.267382
9433,11111,4. Drafting\Systems\Heater External Support\Heater External Supports.iam.dwf,Heater External Supports.iam.dwf,.dwf,157501,2022-08-19T07:50:05.328392,2022-08-19T07:50:05.328392,e51b4839292633642137ddf6464d585a,0,4. Drafting\Systems\Heater External Support,2025-10-17T16:16:10.033362
9435,11111,4. Drafting\Systems\Heater External Support\SKELETON.ipt.dwf,SKELETON.ipt.dwf,.dwf,8986,2022-08-19T07:50:02.243589,2022-08-19T07:50:02.243589,a51ebf81a46d095db89779aa90bea093,0,4. Drafting\Systems\Heater External Support,2025-10-17T16:16:10.702539
9437,11111,4. Drafting\Systems\Heater External Support\TUBE REQ SS304 0.25  4  x 2  x RANDOM LG._2.ipt.dwf,TUBE REQ SS304 0.25  4  x 2  x RANDOM LG._2.ipt.dwf,.dwf,116529,2022-08-19T07:50:02.793279,2022-08-19T07:50:02.793279,0806bdb1589a582f821060124b774e63,0,4. Drafting\Systems\Heater External Support,2025-10-17T16:16:11.412069
9439,11111,4. Drafting\Systems\Parts\2_ND BOTTOM COIL V2.ipt.dwf,2_ND BOTTOM COIL V2.ipt.dwf,.dwf,186789,2022-08-19T07:50:11.956682,2022-08-19T07:50:11.956682,a36b43df09beacf4dd711d222e02c4c3,0,4. Drafting\Systems\Parts,2025-10-17T16:16:12.192163
9441,11111,4. Drafting\Systems\Parts\2_ND TOP COIL V2.ipt.dwf,2_ND TOP COIL V2.ipt.dwf,.dwf,184891,2022-08-19T07:50:13.337379,2022-08-19T07:50:13.337379,68f611395bade8364a7b27fbe3ca1e11,0,4. Drafting\Systems\Parts,2025-10-17T16:16:12.834480
9443,11111,"4. Drafting\Systems\Parts\910-01-037, PIPE, SS304, 5S, 3 X 6.375.ipt.dwf","910-01-037, PIPE, SS304, 5S, 3 X 6.375.ipt.dwf",.dwf,123479,2022-08-19T07:50:06.124651,2022-08-19T07:50:06.124651,9ef6b0dabae25565e06f5dcee80626af,0,4. Drafting\Systems\Parts,2025-10-17T16:16:13.424447
9445,11111,4. Drafting\Systems\Parts\BOTTOM COIL V2.ipt.dwf,BOTTOM COIL V2.ipt.dwf,.dwf,209597,2022-08-19T07:50:14.056074,2022-08-19T07:50:14.056074,640f5c2d54891a3a633389f74e9def0d,0,4. Drafting\Systems\Parts,2025-10-17T16:16:14.137587
9447,11111,4. Drafting\Systems\Parts\BOTTOM PLATE.ipt.dwf,BOTTOM PLATE.ipt.dwf,.dwf,13036,2022-08-19T07:50:12.612679,2022-08-19T07:50:12.612679,7a274eeb2e449b9547a8f6d53f078237,0,4. Drafting\Systems\Parts,2025-10-17T16:16:14.656223
9449,11111,4. Drafting\Systems\Parts\KEMCO LOGO.ipt.dwf,KEMCO LOGO.ipt.dwf,.dwf,369877,2022-08-19T07:50:06.812471,2022-08-19T07:50:06.812471,c13d1e1a73d6e1a56f215919b3ecc9c0,0,4. Drafting\Systems\Parts,2025-10-17T16:16:15.532090
9451,11111,4. Drafting\Systems\Parts\REINFORCEMENT PLATE (OVERFLOW).ipt.dwf,REINFORCEMENT PLATE (OVERFLOW).ipt.dwf,.dwf,116359,2022-08-19T07:50:08.433659,2022-08-19T07:50:08.433659,410c3393e138331405373f397590ff7b,0,4. Drafting\Systems\Parts,2025-10-17T16:16:16.101641
9453,11111,4. Drafting\Systems\Parts\REINFORCEMENT PLATE (SUCTION #2).ipt.dwf,REINFORCEMENT PLATE (SUCTION #2).ipt.dwf,.dwf,116771,2022-08-19T07:50:09.789053,2022-08-19T07:50:09.789053,ca2e873391fb93887ef698e667df028f,0,4. Drafting\Systems\Parts,2025-10-17T16:16:16.740780
9455,11111,4. Drafting\Systems\Parts\REINFORCEMENT PLATE (SUCTION).ipt.dwf,REINFORCEMENT PLATE (SUCTION).ipt.dwf,.dwf,116758,2022-08-19T07:50:09.094438,2022-08-19T07:50:09.094438,8608e7a0a882e492e340d09ef520e63d,0,4. Drafting\Systems\Parts,2025-10-17T16:16:17.325186
9457,11111,4. Drafting\Systems\Parts\SIGHT GLASS PVC CLEAR.ipt.dwf,SIGHT GLASS PVC CLEAR.ipt.dwf,.dwf,115003,2022-08-19T07:50:10.465153,2022-08-19T07:50:10.465153,27786a474a233e6f047f9ac4f94f1203,0,4. Drafting\Systems\Parts,2025-10-17T16:16:17.892886
9459,11111,4. Drafting\Systems\Parts\THERMOCOUPLE.ipt.dwf,THERMOCOUPLE.ipt.dwf,.dwf,120492,2022-08-19T07:50:07.693338,2022-08-19T07:50:07.693338,8e4ca849286c695240c7429321182b92,0,4. Drafting\Systems\Parts,2025-10-17T16:16:18.483813
9461,11111,4. Drafting\Systems\Parts\TOP COIL V2.ipt.dwf,TOP COIL V2.ipt.dwf,.dwf,210901,2022-08-19T07:50:14.810922,2022-08-19T07:50:14.810922,54e32ce0da4f48cba689a37eeeb37cda,0,4. Drafting\Systems\Parts,2025-10-17T16:16:19.227246
9463,11111,4. Drafting\Systems\Parts\TOP PLATE.ipt.dwf,TOP PLATE.ipt.dwf,.dwf,11784,2022-08-19T07:50:00.920239,2022-08-19T07:50:00.920239,cc8b08a631b1cb5b0afef37ae8961038,0,4. Drafting\Systems\Parts,2025-10-17T16:16:19.733854
9465,11111,4. Drafting\Systems\redlines\Systems 1.pdf,Systems 1.pdf,.pdf,4215553,2022-12-09T14:55:00,2022-12-09T14:56:15.970903,ef73ca5a35e5ef004371173ce6811d26,0,4. Drafting\Systems\redlines,2025-10-17T16:16:23.548574
9467,11111,4. Drafting\Systems\redlines\Systems 2.pdf,Systems 2.pdf,.pdf,4101605,2023-01-13T17:07:00,2023-01-13T17:08:03.029953,19b18cf2357db035fb69ff74a22ffe06,0,4. Drafting\Systems\redlines,2025-10-17T16:16:25.610654
9469,11111,4. Drafting\Systems\redlines\Systems 3.pdf,Systems 3.pdf,.pdf,4741571,2023-02-08T11:16:00,2023-02-08T11:16:47.161131,d05a870584b50ef732da6a1f79e843ea,0,4. Drafting\Systems\redlines,2025-10-17T16:16:28.034988
9471,11111,4. Drafting\Systems\redlines\Systems 4.pdf,Systems 4.pdf,.pdf,5026765,2023-02-08T11:18:00,2023-02-08T11:19:34.374723,71a36d276854023ae8ba7516bc4f6f6a,0,4. Drafting\Systems\redlines,2025-10-17T16:16:31.149797
9473,11111,4. Drafting\Systems\redlines\Wiring 1.pdf,Wiring 1.pdf,.pdf,4618827,2022-12-13T11:55:00,2022-12-13T11:56:02.107006,2286d343ff2bf43cadf42c23c881bc34,0,4. Drafting\Systems\redlines,2025-10-17T16:16:33.743665
9475,11111,4. Drafting\Systems\Sub Assemblies\Internal supports\Internal supports 42.iam.dwf,Internal supports 42.iam.dwf,.dwf,144252,2022-08-19T07:50:20.949507,2022-08-19T07:50:20.949507,bbca04d4c91e99cd935a990deb304ca3,0,4. Drafting\Systems\Sub Assemblies\Internal supports,2025-10-17T16:16:35.163572
9477,11111,4. Drafting\Systems\Sub Assemblies\Overflow Fitting\Overflow Fitting Assembly.iam.dwf,Overflow Fitting Assembly.iam.dwf,.dwf,286474,2022-08-19T07:50:01.602347,2022-08-19T07:50:01.602347,26400ef6ce96dc174e3023f8d6fc4554,0,4. Drafting\Systems\Sub Assemblies\Overflow Fitting,2025-10-17T16:16:36.054756
9479,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1\150LB. FLANGE.ipt.dwf,150LB. FLANGE.ipt.dwf,.dwf,128784,2022-08-19T07:50:18.636477,2022-08-19T07:50:18.636477,cb4ba69f34ca140232441b34a5f6e53c,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1,2025-10-17T16:16:36.734384
9481,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1\Pipe.ipt.dwf,Pipe.ipt.dwf,.dwf,119604,2022-08-19T07:50:19.334552,2022-08-19T07:50:19.334552,93c78c9c6da8695bf3f9471dd3d20ec4,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1,2025-10-17T16:16:37.298497
9483,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1\REINFORCEMENT PLATE SIDE FLANGE #1.ipt.dwf,REINFORCEMENT PLATE SIDE FLANGE #1.ipt.dwf,.dwf,117175,2022-08-19T07:50:16.590250,2022-08-19T07:50:16.590250,8a5a0ec4e8187175a4c473b6d23a36f8,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1,2025-10-17T16:16:37.859692
9485,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1\RSFO 150LB. FLANGE.ipt.dwf,RSFO 150LB. FLANGE.ipt.dwf,.dwf,262829,2022-08-19T07:50:17.973925,2022-08-19T07:50:17.973925,3abdc36840cd676af32c14d7b18df420,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1,2025-10-17T16:16:38.581054
9487,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1\SIDE FLANGE #1.iam.dwf,SIDE FLANGE #1.iam.dwf,.dwf,280761,2022-08-19T07:50:20.041297,2022-08-19T07:50:20.041297,1a8bff4272e7698890b5134c60e6d1be,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #1,2025-10-17T16:16:39.282482
9489,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #2\REINFORCEMENT PLATE SIDE FLANGE #2.ipt.dwf,REINFORCEMENT PLATE SIDE FLANGE #2.ipt.dwf,.dwf,116016,2022-08-19T07:50:17.324934,2022-08-19T07:50:17.324934,5187087db85f57470d3cf0986c11941d,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #2,2025-10-17T16:16:39.979638
9491,11111,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #3\REINFORCEMENT PLATE SIDE FLANGE #3.ipt.dwf,REINFORCEMENT PLATE SIDE FLANGE #3.ipt.dwf,.dwf,116033,2022-08-19T07:50:21.643601,2022-08-19T07:50:21.643601,ac3b05f65cd9be672e92248e2ed7d8e2,0,4. Drafting\Systems\Sub Assemblies\SIDE FLANGE #3,2025-10-17T16:16:40.610249
9493,11111,4. Drafting\Systems\Sub Assemblies\Side Manway\1012838-02.iam.dwf,1012838-02.iam.dwf,.dwf,167362,2022-08-19T07:49:59.528090,2022-08-19T07:49:59.528090,b9eee357d162f004f108391005fdb7f9,0,4. Drafting\Systems\Sub Assemblies\Side Manway,2025-10-17T16:16:41.324398
9495,11111,4. Drafting\Systems\Voided\21-2277 HWT.idw.dwf,21-2277 HWT.idw.dwf,.dwf,2033944,2022-08-19T07:50:25.009503,2022-08-19T07:50:25.009503,48841a1fd7141d15fe2ff3264206f8d4,0,4. Drafting\Systems\Voided,2025-10-17T16:16:42.710924
9497,11111,4. Drafting\Systems\Voided\21-2329 LAYOUT.pdf,21-2329 LAYOUT.pdf,.pdf,350942,2022-08-19T15:47:10.512863,2022-08-19T15:47:11.445045,3f38c3ecc1bbd3787fa6aa47bcd9a9ca,0,4. Drafting\Systems\Voided,2025-10-17T16:16:43.455626
9499,11111,4. Drafting\Systems\Voided\21-2329revA LAYOUT.dwg,21-2329revA LAYOUT.dwg,.dwg,7739882,2023-01-17T11:11:52,2023-01-17T11:11:52,eaa20c0900051b97ded429aef5c7c2e7,0,4. Drafting\Systems\Voided,2025-10-17T16:16:46.559219
9501,11111,4. Drafting\Systems\Voided\21-2330 TWT OUTLINE.dwg,21-2330 TWT OUTLINE.dwg,.dwg,2697263,2022-08-19T16:18:11,2022-08-19T16:38:11,aa474a95ad08527b2ec59f6aa1d9b2a8,0,4. Drafting\Systems\Voided,2025-10-17T16:16:47.948891
9503,11111,4. Drafting\Systems\Voided\21-2330 TWT OUTLINE.pdf,21-2330 TWT OUTLINE.pdf,.pdf,106679,2022-08-19T16:21:02.229853,2022-08-19T16:38:03.299976,510bd046d82a5df28d30ec95d35340e8,0,4. Drafting\Systems\Voided,2025-10-17T16:16:48.443170
9505,11111,4. Drafting\Systems\Voided\42-2364 FLOW.dwg,42-2364 FLOW.dwg,.dwg,275547,2022-08-19T15:46:10,2022-08-19T16:22:46,5a8f973d19f8b15c7eeeec0cd7557ac8,0,4. Drafting\Systems\Voided,2025-10-17T16:16:49.034574
9507,11111,4. Drafting\Systems\Voided\42-2364 FLOW.pdf,42-2364 FLOW.pdf,.pdf,538147,2022-08-19T15:38:08.954876,2022-08-19T15:38:09.758324,d1d9604564bd365dba3b624167c4f4f5,0,4. Drafting\Systems\Voided,2025-10-17T16:16:49.859468
9509,11111,4. Drafting\Systems\Voided\42-2364revA FLOW.dwg,42-2364revA FLOW.dwg,.dwg,291416,2022-12-12T12:33:43,2022-12-12T12:33:43,7ae9d018ce9412550e9525dcd610a044,0,4. Drafting\Systems\Voided,2025-10-17T16:16:50.424197
9511,11111,4. Drafting\Systems\Voided\42-2364revB FLOW.dwg,42-2364revB FLOW.dwg,.dwg,307683,2023-01-12T16:18:25,2023-02-08T10:58:32,e02fe5856235a4480d0219ffeca0d598,0,4. Drafting\Systems\Voided,2025-10-17T16:16:50.979208
9513,11111,4. Drafting\Systems\Voided\42-2365 HWTWIRING OLD.dwg,42-2365 HWTWIRING OLD.dwg,.dwg,1104993,2022-08-30T12:48:46,2022-08-30T12:48:46,9c9f4a498338888b4c63cb4732b793e2,0,4. Drafting\Systems\Voided,2025-10-17T16:16:51.871090
9515,11111,4. Drafting\Systems\Voided\42-2365 HWTWIRING.dwg,42-2365 HWTWIRING.dwg,.dwg,1016917,2022-12-13T12:07:04,2022-12-13T12:07:04,8e5e323f014e7ba57508e9590fec1c04,0,4. Drafting\Systems\Voided,2025-10-17T16:16:52.676961
9517,11111,6. Manufacturing\Quality Assurance\Pictures\Check-offs\ea4f83e5-152a-4d5c-8ec6-439c6c028252.jpg,ea4f83e5-152a-4d5c-8ec6-439c6c028252.jpg,.jpg,87351,2023-01-06T11:20:35.536834,2023-01-06T11:20:35.536834,e2a7c6baaa1e37250322b6d449d1f911,0,6. Manufacturing\Quality Assurance\Pictures\Check-offs,2025-10-17T16:17:00.329173
